#Version: 
#Glossary type: Fossil
#Source: treatise
#Finalized by: Fengqiong Huang
#Date: 
#Reviewers: treatise  ,Mohan Krishna Gowda,Fengqiong Huang,Fengqiong2 Huang2,Sonali Ranade
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"genus","structure","0","treatise","5d58a904-f86d-11e2-af0f-00266c1d496f"
"grambast","structure","0","treatise","5d58a98c-f86d-11e2-af0f-00266c1d496f"
"gyrogonite","structure","0","treatise","5d58aa15-f86d-11e2-af0f-00266c1d496f"
"gyrogonites","structure","0","treatise","5d58aa9a-f86d-11e2-af0f-00266c1d496f"
"instances","structure","0","treatise","5d58ab1e-f86d-11e2-af0f-00266c1d496f"
"junction","structure","0","treatise","5d58abab-f86d-11e2-af0f-00266c1d496f"
"layer","structure","0","treatise","5d58ac30-f86d-11e2-af0f-00266c1d496f"
"layers","structure","0","treatise","5d58acb5-f86d-11e2-af0f-00266c1d496f"
"line","structure","0","treatise","5d57e1ae-f86d-11e2-af0f-00266c1d496f"
"material","structure","0","treatise","5d58ad3d-f86d-11e2-af0f-00266c1d496f"
"materials","structure","0","treatise","5d58adc2-f86d-11e2-af0f-00266c1d496f"
"nodes","structure","0","treatise","5d57e5d2-f86d-11e2-af0f-00266c1d496f"
"nodules","structure","0","treatise","5d58ae4b-f86d-11e2-af0f-00266c1d496f"
"oogonia","structure","0","treatise","5d58aecf-f86d-11e2-af0f-00266c1d496f"
"oogonium","structure","0","treatise","5d58af58-f86d-11e2-af0f-00266c1d496f"
"oospore","structure","0","treatise","5d58afdd-f86d-11e2-af0f-00266c1d496f"
"openings","structure","0","treatise","5d58b066-f86d-11e2-af0f-00266c1d496f"
"ornamentation","structure","0","treatise","5d58b0ef-f86d-11e2-af0f-00266c1d496f"
"outlets","structure","0","treatise","5d58b173-f86d-11e2-af0f-00266c1d496f"
"part","structure","0","treatise","5d57e6db-f86d-11e2-af0f-00266c1d496f"
"parts","structure","0","treatise","5d57e760-f86d-11e2-af0f-00266c1d496f"
"phylum","structure","0","treatise","5d58b1f8-f86d-11e2-af0f-00266c1d496f"
"pieces","structure","0","treatise","5d58b27c-f86d-11e2-af0f-00266c1d496f"
"pits","structure","0","treatise","5d57e869-f86d-11e2-af0f-00266c1d496f"
"place","structure","0","treatise","48948f8b-f892-11e2-af0f-00266c1d496f"
"plate","structure","0","treatise","5d57e8f2-f86d-11e2-af0f-00266c1d496f"
"plates","structure","0","treatise","5d58b305-f86d-11e2-af0f-00266c1d496f"
"plug","structure","0","treatise","5d58b385-f86d-11e2-af0f-00266c1d496f"
"pores","structure","0","treatise","5d58b412-f86d-11e2-af0f-00266c1d496f"
"portion","structure","0","treatise","5d57e972-f86d-11e2-af0f-00266c1d496f"
"projection","structure","0","treatise","5d57ea80-f86d-11e2-af0f-00266c1d496f"
"projections","structure","0","treatise","5d57eb04-f86d-11e2-af0f-00266c1d496f"
"protuberance","structure","0","treatise","5d58b49b-f86d-11e2-af0f-00266c1d496f"
"protuberances","structure","0","treatise","5d58b520-f86d-11e2-af0f-00266c1d496f"
"ramuli","structure","0","treatise","5d58b5a4-f86d-11e2-af0f-00266c1d496f"
"ramulus","structure","0","treatise","5d58b62d-f86d-11e2-af0f-00266c1d496f"
"region","structure","0","treatise","5d57ec12-f86d-11e2-af0f-00266c1d496f"
"ridges","structure","0","treatise","5d57ed9b-f86d-11e2-af0f-00266c1d496f"
"ring","structure","0","treatise","5d58b736-f86d-11e2-af0f-00266c1d496f"
"rods","structure","0","treatise","5d58b7bb-f86d-11e2-af0f-00266c1d496f"
"rosettes","structure","0","treatise","5d58b844-f86d-11e2-af0f-00266c1d496f"
"section","structure","0","treatise","5d57ef29-f86d-11e2-af0f-00266c1d496f"
"sections","structure","0","treatise","5d57efad-f86d-11e2-af0f-00266c1d496f"
"sequence","structure","0","treatise","5d585412-f86d-11e2-af0f-00266c1d496f"
"shields","structure","0","treatise","5d57cbd0-f86d-11e2-af0f-00266c1d496f"
"shoul_ders","structure","0","treatise","5d58b8c8-f86d-11e2-af0f-00266c1d496f"
"side","structure","0","treatise","5d58b94d-f86d-11e2-af0f-00266c1d496f"
"sides","structure","0","treatise","5d58b9d2-f86d-11e2-af0f-00266c1d496f"
"space","structure","0","treatise","5d58ba56-f86d-11e2-af0f-00266c1d496f"
"species","structure","0","treatise","5d58badf-f86d-11e2-af0f-00266c1d496f"
"specimen","structure","0","treatise","5d5820f0-f86d-11e2-af0f-00266c1d496f"
"specimens","structure","0","treatise","5d582067-f86d-11e2-af0f-00266c1d496f"
"spines","structure","0","treatise","5d57f137-f86d-11e2-af0f-00266c1d496f"
"spirals","structure","0","treatise","5d58bb64-f86d-11e2-af0f-00266c1d496f"
"subfamily","structure","0","treatise","5d58bc82-f86d-11e2-af0f-00266c1d496f"
"summit","structure","0","treatise","5d58bd7a-f86d-11e2-af0f-00266c1d496f"
"sutures","structure","0","treatise","5d57f34d-f86d-11e2-af0f-00266c1d496f"
"system","structure","0","treatise","5d58be18-f86d-11e2-af0f-00266c1d496f"
"taxon","structure","0","treatise","5d58bea1-f86d-11e2-af0f-00266c1d496f"
"tier","structure","0","treatise","5d58bf2a-f86d-11e2-af0f-00266c1d496f"
"tiers","structure","0","treatise","5d58bfb3-f86d-11e2-af0f-00266c1d496f"
"tip","structure","0","treatise","5d57f452-f86d-11e2-af0f-00266c1d496f"
"tube","structure","0","treatise","5d58c037-f86d-11e2-af0f-00266c1d496f"
"tubercles","structure","0","treatise","5d57f5e8-f86d-11e2-af0f-00266c1d496f"
"tubes","structure","0","treatise","5d58c0c0-f86d-11e2-af0f-00266c1d496f"
"type","structure","0","treatise","5d58c145-f86d-11e2-af0f-00266c1d496f"
"unit","structure","0","treatise","5d58c1c9-f86d-11e2-af0f-00266c1d496f"
"units","structure","0","treatise","5d58c24e-f86d-11e2-af0f-00266c1d496f"
"whorls","structure","0","treatise","5d58c2d2-f86d-11e2-af0f-00266c1d496f"
"zone","structure","0","treatise","5d58c360-f86d-11e2-af0f-00266c1d496f"
"devonian","geologic age","0","treatise","5d58c3e8-f86d-11e2-af0f-00266c1d496f"
"equivalent","count","0","treatise","5d58c46d-f86d-11e2-af0f-00266c1d496f"
"transparent","reflectance","0","treatise","5d58c4f6-f86d-11e2-af0f-00266c1d496f"
"coenocytic","structure","0","treatise","5d58c57a-f86d-11e2-af0f-00266c1d496f"
"slight","prominence","0","treatise","5d58c5ff-f86d-11e2-af0f-00266c1d496f"
"thinned","width","0","treatise","5d58c708-f86d-11e2-af0f-00266c1d496f"
"thickness","size","0","treatise","5d58c791-f86d-11e2-af0f-00266c1d496f"
"wheel","shape","0","treatise","5d58c816-f86d-11e2-af0f-00266c1d496f"
"covering","structure","0","treatise","5d58c89e-f86d-11e2-af0f-00266c1d496f"
"marked","prominence","0","treatise","5d58c923-f86d-11e2-af0f-00266c1d496f"
"periapical","position","0","treatise","5d58c9b0-f86d-11e2-af0f-00266c1d496f"
