#Version: 
#Glossary type: Plant
#Source: cycad_20131031153054
#Finalized by: Jing Liu
#Date: 
#Reviewers: Hong Cui,Lorena  Endara
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"glabrous","external_texture","0","cycad_20131031153054","6a4eae0d-3fe4-4452-b4dd-b90918f5d3aa"
"pubescent","external_texture","0","cycad_20131031153054","78bf3220-6bf7-46a3-ac72-a20433d71f2d"
"soft","external_texture","0","cycad_20131031153054","333b1012-cc4c-468c-81ec-e63af2c45238"
"subcoriaceous","external_texture","0","cycad_20131031153054","851e2200-47c7-11e3-a402-0026b9326338"
"pungent","external_texture","0","cycad_20131031153054","851e5e78-47c7-11e3-a402-0026b9326338"
"corieacous","external_texture","0","cycad_20131031153054","851e9ef6-47c7-11e3-a402-0026b9326338"
"chartaceous","external_texture","0","cycad_20131031153054","6967b826-54e5-4e17-8409-c3996c3adbc4"
"pendant","habit","0","cycad_20131031153054","851ef090-47c7-11e3-a402-0026b9326338"
"palmlike","habit","0","cycad_20131031153054","851f2c2c-47c7-11e3-a402-0026b9326338"
"triangualr","shape","0","cycad_20131031153054","851f7128-47c7-11e3-a402-0026b9326338"
"ovoid","shape","0","cycad_20131031153054","1f2fabe4-a800-43f1-89da-a3213b96ae97"
"subacuminate","shape","0","cycad_20131031153054","851fc330-47c7-11e3-a402-0026b9326338"
"subfalcate","shape","0","cycad_20131031153054","852007a0-47c7-11e3-a402-0026b9326338"
"subglobular","shape","0","cycad_20131031153054","85204ec2-47c7-11e3-a402-0026b9326338"
"ovoid_cilindrical","shape","0","cycad_20131031153054","8520a1e2-47c7-11e3-a402-0026b9326338"
"inequilateral","shape","0","cycad_20131031153054","8520eee0-47c7-11e3-a402-0026b9326338"
"fernlike","shape","0","cycad_20131031153054","85212e28-47c7-11e3-a402-0026b9326338"
"penniveined","venation","0","cycad_20131031153054","8521711c-47c7-11e3-a402-0026b9326338"
"circinnate","vernation","0","cycad_20131031153054","8521b17c-47c7-11e3-a402-0026b9326338"
"haploid","ploidy","0","cycad_20131031153054","8521ea8e-47c7-11e3-a402-0026b9326338"
"orthostichous","arrangement","0","cycad_20131031153054","8522320a-47c7-11e3-a402-0026b9326338"
"dark_c_brown","coloration","0","cycad_20131031153054","85227c74-47c7-11e3-a402-0026b9326338"
"prickles","external_texture","0","cycad_20131031153054","8522bbee-47c7-11e3-a402-0026b9326338"
"tomentum","external_texture","0","cycad_20131031153054","8522f69a-47c7-11e3-a402-0026b9326338"
"trichomes","external_texture","0","cycad_20131031153054","85233376-47c7-11e3-a402-0026b9326338"
"axisfacing","orientation","0","cycad_20131031153054","85237354-47c7-11e3-a402-0026b9326338"
"broad_based","shape","0","cycad_20131031153054","8523b5b2-47c7-11e3-a402-0026b9326338"
"gland_like","shape","0","cycad_20131031153054","8523f8e2-47c7-11e3-a402-0026b9326338"
"ptyxis","vernation","0","cycad_20131031153054","8524306e-47c7-11e3-a402-0026b9326338"
"narrowest","width","0","cycad_20131031153054","85246dea-47c7-11e3-a402-0026b9326338"
"lowest","arrangement","0","cycad_20131031153054","8524a562-47c7-11e3-a402-0026b9326338"
"pachycaul","habit","0","cycad_20131031153054","8524e5a4-47c7-11e3-a402-0026b9326338"
"orthostichous","pattern","0","cycad_20131031153054","8525313a-47c7-11e3-a402-0026b9326338"
"undulate","architecture","0","cycad_20131031153054","85257050-47c7-11e3-a402-0026b9326338"
"caniculate","architecture","0","cycad_20131031153054","8525b498-47c7-11e3-a402-0026b9326338"
"coloured","condition","0","cycad_20131031153054","17144b54-47c7-11e3-a402-0026b9326338"
"epidermal","internal_texture","0","cycad_20131031153054","8525f8e0-47c7-11e3-a402-0026b9326338"
"diminutive","size","0","cycad_20131031153054","85263954-47c7-11e3-a402-0026b9326338"
"platyspermic","architecture","0","cycad_20131031153054","85267ea0-47c7-11e3-a402-0026b9326338"
"radiospermic","architecture","0","cycad_20131031153054","8526c3ba-47c7-11e3-a402-0026b9326338"
"inermis","habit","0","cycad_20131031153054","8526f678-47c7-11e3-a402-0026b9326338"
"juvenile","life_stage","0","cycad_20131031153054","8527230a-47c7-11e3-a402-0026b9326338"
"serrations","architecture","0","cycad_20131031153054","852750aa-47c7-11e3-a402-0026b9326338"
"opening","behaviour","0","cycad_20131031153054","85277b34-47c7-11e3-a402-0026b9326338"
"transparent","coloration","0","cycad_20131031153054","c226f59a-a63a-4850-8896-d02004966c1a"
"bump","relief","0","cycad_20131031153054","8527c79c-47c7-11e3-a402-0026b9326338"
"cylindrical","shape","1","cycad_20131031153054","44457924-a51d-4933-9196-2d3b2a3241d6"
"edged","architecture","0","cycad_20131031153054","8527f8ac-47c7-11e3-a402-0026b9326338"
"singular","architecture","0","cycad_20131031153054","852822a0-47c7-11e3-a402-0026b9326338"
"membranous","external_texture","0","cycad_20131031153054","db709ef3-bd00-4a47-a017-6406855c78b9"
"twisted","orientation","0","cycad_20131031153054","8528734a-47c7-11e3-a402-0026b9326338"
"subparallel","orientation","0","cycad_20131031153054","8528a28e-47c7-11e3-a402-0026b9326338"
"one_half","position","0","cycad_20131031153054","8528cc78-47c7-11e3-a402-0026b9326338"
"transparent","reflectance","0","cycad_20131031153054","8528fe82-47c7-11e3-a402-0026b9326338"
"polleniferous","reproduction","0","cycad_20131031153054","852933fc-47c7-11e3-a402-0026b9326338"
"uncommon","variability","0","cycad_20131031153054","85295d50-47c7-11e3-a402-0026b9326338"
