#Version: 
#Glossary type: Plant
#Source: stelis_20131216130033
#Finalized by: Jing Liu
#Date: 
#Reviewers: Hong Cui,Lorena  Endara
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"anterior","position","0","stelis_20131216130033","91b9c82a-668a-11e3-af11-0026b9326338"
"cellular_papiilose","relief","0","stelis_20131216130033","e9d06816-66ad-11e3-af11-0026b9326338"
"cellular_glandular","relief","0","stelis_20131216130033","e9d0a894-66ad-11e3-af11-0026b9326338"
"cellular_papular","relief","0","stelis_20131216130033","e9d0e55c-66ad-11e3-af11-0026b9326338"
"cruciform","shape","0","stelis_20131216130033","e9d11568-66ad-11e3-af11-0026b9326338"
"multilobed","architecture","0","stelis_20131216130033","91b4c406-668a-11e3-af11-0026b9326338"
"subquadrate_subtrilobed","architecture","0","stelis_20131216130033","e9d1781e-66ad-11e3-af11-0026b9326338"
"subquadrate_trilobed","architecture","0","stelis_20131216130033","e9d1bcf2-66ad-11e3-af11-0026b9326338"
"subtrilobed","architecture","0","stelis_20131216130033","e9d1f1fe-66ad-11e3-af11-0026b9326338"
"tripartite","architecture","0","stelis_20131216130033","171538de-47c7-11e3-a402-0026b9326338"
"distichous","arrangement","0","stelis_20131216130033","af9f7385-63d7-43a7-aabe-0c5fba371567"
"secund","arrangement","0","stelis_20131216130033","e9d2488e-66ad-11e3-af11-0026b9326338"
"subsecund","arrangement","0","stelis_20131216130033","e9d2799e-66ad-11e3-af11-0026b9326338"
"hispidous","character","0","stelis_20131216130033","e9d2aa5e-66ad-11e3-af11-0026b9326338"
"long_ciliate_pubescent","external_texture","0","stelis_20131216130033","e9d2f3e2-66ad-11e3-af11-0026b9326338"
"long_pubescent","external_texture","0","stelis_20131216130033","e9d32e52-66ad-11e3-af11-0026b9326338"
"pubescent","external_texture","0","stelis_20131216130033","78bf3220-6bf7-46a3-ac72-a20433d71f2d"
"short_pubescent","external_texture","0","stelis_20131216130033","e9d37d3a-66ad-11e3-af11-0026b9326338"
"spiculate_pubescent","external_texture","0","stelis_20131216130033","e9d3c060-66ad-11e3-af11-0026b9326338"
"villous_pubescent","external_texture","0","stelis_20131216130033","e9d3feea-66ad-11e3-af11-0026b9326338"
"sublax","fixation","0","stelis_20131216130033","e9d42aa0-66ad-11e3-af11-0026b9326338"
"semiconnate","fusion","0","stelis_20131216130033","e9d45fd4-66ad-11e3-af11-0026b9326338"
"epiphyte","habit","0","stelis_20131216130033","e9d48e1e-66ad-11e3-af11-0026b9326338"
"prolific","habit","0","stelis_20131216130033","e9d4bd44-66ad-11e3-af11-0026b9326338"
"opposite_facing","position","0","stelis_20131216130033","e9d4f944-66ad-11e3-af11-0026b9326338"
"papular","relief","0","stelis_20131216130033","e9d52680-66ad-11e3-af11-0026b9326338"
"subverrucose","relief","0","stelis_20131216130033","e9d55d08-66ad-11e3-af11-0026b9326338"
"cuneate obovate","shape","0","stelis_20131216130033","e9d59886-66ad-11e3-af11-0026b9326338"
"cuneate_subquadrate","shape","0","stelis_20131216130033","e9d5db8e-66ad-11e3-af11-0026b9326338"
"elliptical","shape","0","stelis_20131216130033","f8558419-4a48-4278-a9b1-6bdc0350c29b"
"elliptical_ocate","shape","0","stelis_20131216130033","e9d649a2-66ad-11e3-af11-0026b9326338"
"filiforme","shape","0","stelis_20131216130033","e9d67a1c-66ad-11e3-af11-0026b9326338"
"flabellate_semiorbicular","shape","0","stelis_20131216130033","e9d6c602-66ad-11e3-af11-0026b9326338"
"flattened_subquadrate","shape","0","stelis_20131216130033","e9d70ca2-66ad-11e3-af11-0026b9326338"
"infundibuliform","shape","0","stelis_20131216130033","e9d74906-66ad-11e3-af11-0026b9326338"
"mamilliform","shape","0","stelis_20131216130033","e9d77e44-66ad-11e3-af11-0026b9326338"
"obcuneate","shape","0","stelis_20131216130033","e9d7b3a0-66ad-11e3-af11-0026b9326338"
"oblong_subquadrate","shape","0","stelis_20131216130033","e9d7f496-66ad-11e3-af11-0026b9326338"
"obovate_subquadrate","shape","0","stelis_20131216130033","e9d8378a-66ad-11e3-af11-0026b9326338"
"obovoid_subpyramidal","shape","0","stelis_20131216130033","e9d87cfe-66ad-11e3-af11-0026b9326338"
"quadrangular","shape","0","stelis_20131216130033","e9d8b386-66ad-11e3-af11-0026b9326338"
"quadrate","shape","0","stelis_20131216130033","170e4d08-47c7-11e3-a402-0026b9326338"
"semidiscoid","shape","0","stelis_20131216130033","e9d8eec8-66ad-11e3-af11-0026b9326338"
"semilunate","shape","0","stelis_20131216130033","e9d92208-66ad-11e3-af11-0026b9326338"
"semiorbicular","shape","0","stelis_20131216130033","e9d95ade-66ad-11e3-af11-0026b9326338"
"subacut","shape","0","stelis_20131216130033","e9d9884c-66ad-11e3-af11-0026b9326338"
"subcylindrical","shape","0","stelis_20131216130033","e9d9c2bc-66ad-11e3-af11-0026b9326338"
"subdiscoid","shape","0","stelis_20131216130033","e9d9f5d4-66ad-11e3-af11-0026b9326338"
"subglobular","shape","0","stelis_20131216130033","85204ec2-47c7-11e3-a402-0026b9326338"
"subobovate","shape","0","stelis_20131216130033","e9da4020-66ad-11e3-af11-0026b9326338"
"subovoid","shape","0","stelis_20131216130033","e9da6f96-66ad-11e3-af11-0026b9326338"
"suboblong","shape","0","stelis_20131216130033","e9daa074-66ad-11e3-af11-0026b9326338"
"subpyramidal","shape","0","stelis_20131216130033","e9dad724-66ad-11e3-af11-0026b9326338"
"subquadrangular","shape","0","stelis_20131216130033","e9db134c-66ad-11e3-af11-0026b9326338"
"subquadrate","shape","0","stelis_20131216130033","e9db4894-66ad-11e3-af11-0026b9326338"
"triangular_subquadrate","shape","0","stelis_20131216130033","e9db90ec-66ad-11e3-af11-0026b9326338"
"trilobed_subquadrate","shape","0","stelis_20131216130033","e9dbd64c-66ad-11e3-af11-0026b9326338"
"tusk_like","shape","0","stelis_20131216130033","e9dc0810-66ad-11e3-af11-0026b9326338"
