#Version: 
#Glossary type: Plant
#Source: cycad_20131209093906
#Finalized by: Jing Liu
#Date: 
#Reviewers: Hong Cui,Lorena  Endara
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"offsets","structure","0","cycad_20131209093906","fce125fc-5c5e-11e3-9a7c-0026b9326338"
"opening","structure","0","cycad_20131209093906","8518b22a-47c7-11e3-a402-0026b9326338"
"ovules","structure","0","cycad_20131209093906","1483ad46-47c5-11e3-a402-0026b9326338"
"petioles","structure","0","cycad_20131209093906","1483e5d6-47c5-11e3-a402-0026b9326338"
"plant","structure","0","cycad_20131209093906","148417e0-47c5-11e3-a402-0026b9326338"
"pollensacs","structure","0","cycad_20131209093906","8518fd2a-47c7-11e3-a402-0026b9326338"
"prickles","structure","0","cycad_20131209093906","14848fae-47c5-11e3-a402-0026b9326338"
"protuberances","structure","0","cycad_20131209093906","85194b7c-47c7-11e3-a402-0026b9326338"
"ptyxis","structure","0","cycad_20131209093906","1484f5f2-47c5-11e3-a402-0026b9326338"
"ring","structure","0","cycad_20131209093906","85198178-47c7-11e3-a402-0026b9326338"
"sacs","structure","0","cycad_20131209093906","8519b40e-47c7-11e3-a402-0026b9326338"
"sarcotesta","structure","0","cycad_20131209093906","14853378-47c5-11e3-a402-0026b9326338"
"sclerotesta","structure","0","cycad_20131209093906","8519fcb6-47c7-11e3-a402-0026b9326338"
"seeds","structure","0","cycad_20131209093906","14859d54-47c5-11e3-a402-0026b9326338"
"segments","structure","0","cycad_20131209093906","1707baba-47c7-11e3-a402-0026b9326338"
"serrations","structure","0","cycad_20131209093906","851a4ab8-47c7-11e3-a402-0026b9326338"
"spines","structure","0","cycad_20131209093906","1486337c-47c5-11e3-a402-0026b9326338"
"sporophylls","structure","0","cycad_20131209093906","1486730a-47c5-11e3-a402-0026b9326338"
"stems","structure","0","cycad_20131209093906","71f57ec8-4667-11e3-a402-0026b9326338"
"stipules","structure","0","cycad_20131209093906","851aa9d6-47c7-11e3-a402-0026b9326338"
"suckers","structure","0","cycad_20131209093906","1486bc0c-47c5-11e3-a402-0026b9326338"
"suspensor","structure","0","cycad_20131209093906","14872f52-47c5-11e3-a402-0026b9326338"
"tip","structure","0","cycad_20131209093906","851adb72-47c7-11e3-a402-0026b9326338"
"tips","structure","0","cycad_20131209093906","14875e64-47c5-11e3-a402-0026b9326338"
"tissue","structure","0","cycad_20131209093906","851b15c4-47c7-11e3-a402-0026b9326338"
"tomentum","structure","0","cycad_20131209093906","851b5070-47c7-11e3-a402-0026b9326338"
"trichomes","structure","0","cycad_20131209093906","851b8d56-47c7-11e3-a402-0026b9326338"
"veins","structure","0","cycad_20131209093906","1487d088-47c5-11e3-a402-0026b9326338"
"bilobed","architecture","0","cycad_20131209093906","851bccbc-47c7-11e3-a402-0026b9326338"
"bipinnate","architecture","0","cycad_20131209093906","1488666a-47c5-11e3-a402-0026b9326338"
"opposing","arrangement","0","cycad_20131209093906","2fd33482-629f-11e3-af11-0026b9326338"
"coloured","coloration","0","cycad_20131209093906","17150d96-47c7-11e3-a402-0026b9326338"
"greyish","coloration","0","cycad_20131209093906","851c9b60-47c7-11e3-a402-0026b9326338"
"orange","coloration","0","cycad_20131209093906","7e0799f8-232d-4007-8e48-d9d65a02c2fe"
"tan","coloration","0","cycad_20131209093906","8f2f05b4-c273-444f-9d23-849435a7258e"
"corieacous","external_texture","0","cycad_20131209093906","851e9ef6-47c7-11e3-a402-0026b9326338"
"glabrous","external_texture","0","cycad_20131209093906","6a4eae0d-3fe4-4452-b4dd-b90918f5d3aa"
"subcoriaceous","external_texture","0","cycad_20131209093906","851e2200-47c7-11e3-a402-0026b9326338"
"soft","external_texture","0","cycad_20131209093906","333b1012-cc4c-468c-81ec-e63af2c45238"
"pubescent","external_texture","0","cycad_20131209093906","78bf3220-6bf7-46a3-ac72-a20433d71f2d"
"membranous","external_texture","0","cycad_20131209093906","db709ef3-bd00-4a47-a017-6406855c78b9"
"chartaceous","external_texture","0","cycad_20131209093906","6967b826-54e5-4e17-8409-c3996c3adbc4"
"fernlike","habit","0","cycad_20131209093906","fce3011a-5c5e-11e3-9a7c-0026b9326338"
"palmlike","habit","0","cycad_20131209093906","851f2c2c-47c7-11e3-a402-0026b9326338"
"pendant","habit","0","cycad_20131209093906","851ef090-47c7-11e3-a402-0026b9326338"
"palm_or","habit","0","cycad_20131209093906","2fd515d6-629f-11e3-af11-0026b9326338"
"juvenile","life_stage","0","cycad_20131209093906","8527230a-47c7-11e3-a402-0026b9326338"
"pungent","odor","0","cycad_20131209093906","4bcf49bb-3c5b-473f-8502-e71577e74177"
"lowest","position","0","cycad_20131209093906","2fd57fb2-629f-11e3-af11-0026b9326338"
"broad_based","shape","0","cycad_20131209093906","8523b5b2-47c7-11e3-a402-0026b9326338"
"ovoid_cilindrical","shape","0","cycad_20131209093906","8520a1e2-47c7-11e3-a402-0026b9326338"
"subacuminate","shape","0","cycad_20131209093906","851fc330-47c7-11e3-a402-0026b9326338"
"subfalcate","shape","0","cycad_20131209093906","852007a0-47c7-11e3-a402-0026b9326338"
"subglobular","shape","0","cycad_20131209093906","85204ec2-47c7-11e3-a402-0026b9326338"
"triangualr","shape","0","cycad_20131209093906","851f7128-47c7-11e3-a402-0026b9326338"
"circinnate","venation","0","cycad_20131209093906","2fd682c2-629f-11e3-af11-0026b9326338"
"ovule_bearing","architecture","0","cycad_20131209093906","851c1870-47c7-11e3-a402-0026b9326338"
"conescream","coloration","0","cycad_20131209093906","851d5514-47c7-11e3-a402-0026b9326338"
"tomentum","external_texture","0","cycad_20131209093906","8522f69a-47c7-11e3-a402-0026b9326338"
"flushes","habit","0","cycad_20131209093906","2fd71d86-629f-11e3-af11-0026b9326338"
"plant","organ","0","cycad_20131209093906","fce5238c-5c5e-11e3-9a7c-0026b9326338"
"transparent","reflectance","0","cycad_20131209093906","8528fe82-47c7-11e3-a402-0026b9326338"
"gland_like","shape","0","cycad_20131209093906","8523f8e2-47c7-11e3-a402-0026b9326338"
"diminutive","size","0","cycad_20131209093906","85263954-47c7-11e3-a402-0026b9326338"
"ptyxis","vernation","0","cycad_20131209093906","8524306e-47c7-11e3-a402-0026b9326338"
"narrowest","width","0","cycad_20131209093906","85246dea-47c7-11e3-a402-0026b9326338"
"haploid","ploidy","0","cycad_20131209093906","8521ea8e-47c7-11e3-a402-0026b9326338"
"inequilateral","shape","0","cycad_20131209093906","8520eee0-47c7-11e3-a402-0026b9326338"
"caniculate","architecture","0","cycad_20131209093906","8525b498-47c7-11e3-a402-0026b9326338"
"undulate","architecture","0","cycad_20131209093906","85257050-47c7-11e3-a402-0026b9326338"
"edged","architecture","0","cycad_20131209093906","8527f8ac-47c7-11e3-a402-0026b9326338"
"cultivated","condition","0","cycad_20131209093906","2fd8c7da-629f-11e3-af11-0026b9326338"
"monosulcate","dehiscence","0","cycad_20131209093906","851d981c-47c7-11e3-a402-0026b9326338"
"pachycaul","habit","0","cycad_20131209093906","8524e5a4-47c7-11e3-a402-0026b9326338"
"singular","architecture","0","cycad_20131209093906","852822a0-47c7-11e3-a402-0026b9326338"
"cryptocotular","germination","0","cycad_20131209093906","2fd96cda-629f-11e3-af11-0026b9326338"
"cryptocotylar","germination","0","cycad_20131209093906","2fd9b9a6-629f-11e3-af11-0026b9326338"
"polleniferous","reproduction","0","cycad_20131209093906","852933fc-47c7-11e3-a402-0026b9326338"
"radiospermic","shape","0","cycad_20131209093906","fce488f0-5c5e-11e3-9a7c-0026b9326338"
"thin","size","0","cycad_20131209093906","2fda604a-629f-11e3-af11-0026b9326338"
"orthostichous","arrangement","0","cycad_20131209093906","8522320a-47c7-11e3-a402-0026b9326338"
"opening","behaviour","0","cycad_20131209093906","85277b34-47c7-11e3-a402-0026b9326338"
"fawn","coloration","0","cycad_20131209093906","2fdad1ec-629f-11e3-af11-0026b9326338"
"twisted","condition","0","cycad_20131209093906","2fdb1094-629f-11e3-af11-0026b9326338"
"subparallel","orientation","0","cycad_20131209093906","8528a28e-47c7-11e3-a402-0026b9326338"
"platyspermic","shape","0","cycad_20131209093906","fce453e4-5c5e-11e3-9a7c-0026b9326338"
"epidermal","structure","0","cycad_20131209093906","1481262a-47c5-11e3-a402-0026b9326338"
