#Version: 
#Glossary type: null
#Source: nematodes_12_hong_20130910170741
#Finalized by: Hong Cui
#Date: 
#Reviewers: treatise  ,Holly Bik
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"intestine","architecture","0","nematodes_12_hong_20130910170741","71f72092-2dea-11e3-a402-0026b9326338"
"females","condition","0","nematodes_12_hong_20130910170741","71f723f8-2dea-11e3-a402-0026b9326338"
"fluid","internal_texture","0","nematodes_12_hong_20130910170741","71f724de-2dea-11e3-a402-0026b9326338"
"juvenile","life_stage","0","nematodes_12_hong_20130910170741","71f725b0-2dea-11e3-a402-0026b9326338"
"juveniles","life_stage","0","nematodes_12_hong_20130910170741","71f72682-2dea-11e3-a402-0026b9326338"
"finland","location","0","nematodes_12_hong_20130910170741","71f72768-2dea-11e3-a402-0026b9326338"
"freshwater","location","0","nematodes_12_hong_20130910170741","71f72830-2dea-11e3-a402-0026b9326338"
"habitats","location","0","nematodes_12_hong_20130910170741","71f728ee-2dea-11e3-a402-0026b9326338"
"inland","location","0","nematodes_12_hong_20130910170741","71f729b6-2dea-11e3-a402-0026b9326338"
"frontal","position","0","nematodes_12_hong_20130910170741","71f72a7e-2dea-11e3-a402-0026b9326338"
"genital","position","0","nematodes_12_hong_20130910170741","71f72b3c-2dea-11e3-a402-0026b9326338"
"intestinal","position","0","nematodes_12_hong_20130910170741","71f72bfa-2dea-11e3-a402-0026b9326338"
"labial","position","0","nematodes_12_hong_20130910170741","71f72cc2-2dea-11e3-a402-0026b9326338"
"insemination","reproduction","0","nematodes_12_hong_20130910170741","71f72d8a-2dea-11e3-a402-0026b9326338"
"funnel","shape","0","nematodes_12_hong_20130910170741","71f72e48-2dea-11e3-a402-0026b9326338"
"level","position","0","nematodes_12_hong_20130910170741","71f72f10-2dea-11e3-a402-0026b9326338"
"leptoderan","shape","0","nematodes_12_hong_20130910170741","71f72fd8-2dea-11e3-a402-0026b9326338"
"mandibular","position","0","nematodes_12_hong_20130910170741","71f730a0-2dea-11e3-a402-0026b9326338"
"males","condition","0","nematodes_12_hong_20130910170741","71f7315e-2dea-11e3-a402-0026b9326338"
"meshwork","pattern","0","nematodes_12_hong_20130910170741","71f73226-2dea-11e3-a402-0026b9326338"
"main","position","0","nematodes_12_hong_20130910170741","71f732e4-2dea-11e3-a402-0026b9326338"
"moist","location","0","nematodes_12_hong_20130910170741","71f733ac-2dea-11e3-a402-0026b9326338"
"moss","location","0","nematodes_12_hong_20130910170741","71f73474-2dea-11e3-a402-0026b9326338"
"mosses","location","0","nematodes_12_hong_20130910170741","71f73532-2dea-11e3-a402-0026b9326338"
"ornamentation","pattern","0","nematodes_12_hong_20130910170741","71f735fa-2dea-11e3-a402-0026b9326338"
"oral","position","0","nematodes_12_hong_20130910170741","71f736c2-2dea-11e3-a402-0026b9326338"
"pilosity","external_texture","0","nematodes_12_hong_20130910170741","71f73780-2dea-11e3-a402-0026b9326338"
"pericloacal","position","0","nematodes_12_hong_20130910170741","71f73848-2dea-11e3-a402-0026b9326338"
"pharyngeal","position","0","nematodes_12_hong_20130910170741","71f73910-2dea-11e3-a402-0026b9326338"
"pharyngointestinal","position","0","nematodes_12_hong_20130910170741","71f739ce-2dea-11e3-a402-0026b9326338"
"partim","shape","0","nematodes_12_hong_20130910170741","71f73a96-2dea-11e3-a402-0026b9326338"
"portugal","location","0","nematodes_12_hong_20130910170741","71f73b5e-2dea-11e3-a402-0026b9326338"
"punctations","pattern","0","nematodes_12_hong_20130910170741","71f73c1c-2dea-11e3-a402-0026b9326338"
"punctation","pattern","0","nematodes_12_hong_20130910170741","71f73ce4-2dea-11e3-a402-0026b9326338"
"posterior","position","0","nematodes_12_hong_20130910170741","71f73da2-2dea-11e3-a402-0026b9326338"
"precaudal","position","0","nematodes_12_hong_20130910170741","71f73e6a-2dea-11e3-a402-0026b9326338"
"prolongation","shape","0","nematodes_12_hong_20130910170741","71f73f28-2dea-11e3-a402-0026b9326338"
"rectal","position","0","nematodes_12_hong_20130910170741","71f73ffa-2dea-11e3-a402-0026b9326338"
"refringed","shape","0","nematodes_12_hong_20130910170741","71f740b8-2dea-11e3-a402-0026b9326338"
"retractile","shape","0","nematodes_12_hong_20130910170741","71f74176-2dea-11e3-a402-0026b9326338"
"ridges","structure","0","nematodes_12_hong_20130910170741","71f7423e-2dea-11e3-a402-0026b9326338"
"soil","location","0","nematodes_12_hong_20130910170741","71f74306-2dea-11e3-a402-0026b9326338"
"subantarctica","location","0","nematodes_12_hong_20130910170741","71f743c4-2dea-11e3-a402-0026b9326338"
"substratum","location","0","nematodes_12_hong_20130910170741","71f7448c-2dea-11e3-a402-0026b9326338"
"striation","pattern","0","nematodes_12_hong_20130910170741","71f7454a-2dea-11e3-a402-0026b9326338"
"striations","pattern","0","nematodes_12_hong_20130910170741","71f74612-2dea-11e3-a402-0026b9326338"
"secretory","position","0","nematodes_12_hong_20130910170741","71f746da-2dea-11e3-a402-0026b9326338"
"secretory excretory","position","0","nematodes_12_hong_20130910170741","71f747a2-2dea-11e3-a402-0026b9326338"
"sensillar","position","0","nematodes_12_hong_20130910170741","71f749f0-2dea-11e3-a402-0026b9326338"
"sensorial","position","0","nematodes_12_hong_20130910170741","71f74ac2-2dea-11e3-a402-0026b9326338"
"sensory","position","0","nematodes_12_hong_20130910170741","71f74b8a-2dea-11e3-a402-0026b9326338"
"side","position","0","nematodes_12_hong_20130910170741","71f74c5c-2dea-11e3-a402-0026b9326338"
"somatic","position","0","nematodes_12_hong_20130910170741","71f74d24-2dea-11e3-a402-0026b9326338"
"stomatal","position","0","nematodes_12_hong_20130910170741","71f74dec-2dea-11e3-a402-0026b9326338"
"secondary","prominence","0","nematodes_12_hong_20130910170741","71f74eb4-2dea-11e3-a402-0026b9326338"
"mixo_oligohaline","location","0","nematodes_12_hong_20130910170741","71f74f7c-2dea-11e3-a402-0026b9326338"
"sac_like","shape","0","nematodes_12_hong_20130910170741","71f75044-2dea-11e3-a402-0026b9326338"
"rod_like","shape","0","nematodes_12_hong_20130910170741","71f7510c-2dea-11e3-a402-0026b9326338"
"pocket_like","shape","0","nematodes_12_hong_20130910170741","71f751d4-2dea-11e3-a402-0026b9326338"
"pore_like","shape","0","nematodes_12_hong_20130910170741","71f75292-2dea-11e3-a402-0026b9326338"
"oval","shape","0","nematodes_12_hong_20130910170741","71f7535a-2dea-11e3-a402-0026b9326338"
"ovalshaped","shape","0","nematodes_12_hong_20130910170741","71f75422-2dea-11e3-a402-0026b9326338"
"oncholaiminae_like","shape","0","nematodes_12_hong_20130910170741","71f754ea-2dea-11e3-a402-0026b9326338"
"lens_like","shape","0","nematodes_12_hong_20130910170741","71f755b2-2dea-11e3-a402-0026b9326338"
"hook_like","shape","0","nematodes_12_hong_20130910170741","71f7567a-2dea-11e3-a402-0026b9326338"
"flap_like","shape","0","nematodes_12_hong_20130910170741","71f75738-2dea-11e3-a402-0026b9326338"
"disk_like","shape","0","nematodes_12_hong_20130910170741","71f7580a-2dea-11e3-a402-0026b9326338"
"crescent_like","shape","0","nematodes_12_hong_20130910170741","71f758d2-2dea-11e3-a402-0026b9326338"
"bulb_like","shape","0","nematodes_12_hong_20130910170741","71f75990-2dea-11e3-a402-0026b9326338"
"bubble_like","shape","0","nematodes_12_hong_20130910170741","71f75a58-2dea-11e3-a402-0026b9326338"
"slit-like","shape","0","nematodes_12_hong_20130910170741","71f75b20-2dea-11e3-a402-0026b9326338"
"slit_like","shape","0","nematodes_12_hong_20130910170741","71f75be8-2dea-11e3-a402-0026b9326338"
"stirrupshaped","shape","0","nematodes_12_hong_20130910170741","71f75ca6-2dea-11e3-a402-0026b9326338"
"tooth_like","shape","0","nematodes_12_hong_20130910170741","71f75d78-2dea-11e3-a402-0026b9326338"
"pit_like","shape","0","nematodes_12_hong_20130910170741","71f75e36-2dea-11e3-a402-0026b9326338"
"bifurcated","shape","0","nematodes_12_hong_20130910170741","71f75efe-2dea-11e3-a402-0026b9326338"
"distance","fusion","0","nematodes_12_hong_20130910170741","71f75fc6-2dea-11e3-a402-0026b9326338"
"water","location","0","nematodes_12_hong_20130910170741","71f7608e-2dea-11e3-a402-0026b9326338"
"waters","location","0","nematodes_12_hong_20130910170741","71f76156-2dea-11e3-a402-0026b9326338"
"uterine","position","0","nematodes_12_hong_20130910170741","71f7621e-2dea-11e3-a402-0026b9326338"
"ventrosublateral","position","0","nematodes_12_hong_20130910170741","71f762e6-2dea-11e3-a402-0026b9326338"
"vicinity","position","0","nematodes_12_hong_20130910170741","71f763ae-2dea-11e3-a402-0026b9326338"
"vulval","position","0","nematodes_12_hong_20130910170741","71f76476-2dea-11e3-a402-0026b9326338"
"traumatic","reproduction","0","nematodes_12_hong_20130910170741","71f7653e-2dea-11e3-a402-0026b9326338"
"taper","shape","0","nematodes_12_hong_20130910170741","71f76606-2dea-11e3-a402-0026b9326338"
"tapers","shape","0","nematodes_12_hong_20130910170741","71f766ce-2dea-11e3-a402-0026b9326338"
"amphidelphic","orientation","0","nematodes_12_hong_20130910170741","71f76796-2dea-11e3-a402-0026b9326338"
"didelphic","orientation","0","nematodes_12_hong_20130910170741","71f7685e-2dea-11e3-a402-0026b9326338"
"monodelphic","orientation","0","nematodes_12_hong_20130910170741","71f76926-2dea-11e3-a402-0026b9326338"
"monorchic","orientation","0","nematodes_12_hong_20130910170741","71f769ee-2dea-11e3-a402-0026b9326338"
"diorchic","orientation","0","nematodes_12_hong_20130910170741","71f76ab6-2dea-11e3-a402-0026b9326338"
"subcuticular","position","0","nematodes_12_hong_20130910170741","71f76b7e-2dea-11e3-a402-0026b9326338"
"teminal","position","0","nematodes_12_hong_20130910170741","71f76c46-2dea-11e3-a402-0026b9326338"
"ventrolateral","position","0","nematodes_12_hong_20130910170741","71f76d0e-2dea-11e3-a402-0026b9326338"
"ventromedial","position","0","nematodes_12_hong_20130910170741","71f76dd6-2dea-11e3-a402-0026b9326338"
"ventromedian","position","0","nematodes_12_hong_20130910170741","71f76e9e-2dea-11e3-a402-0026b9326338"
"back","position","0","nematodes_12_hong_20130910170741","71f76f66-2dea-11e3-a402-0026b9326338"
"alaelike","shape","0","nematodes_12_hong_20130910170741","71f7702e-2dea-11e3-a402-0026b9326338"
"welldeveloped","shape","0","nematodes_12_hong_20130910170741","71f770f6-2dea-11e3-a402-0026b9326338"
"well_expressed","shape","0","nematodes_12_hong_20130910170741","71f771be-2dea-11e3-a402-0026b9326338"
"annulated","shape","0","nematodes_12_hong_20130910170741","71f77286-2dea-11e3-a402-0026b9326338"
"coneshaped","shape","0","nematodes_12_hong_20130910170741","71f77344-2dea-11e3-a402-0026b9326338"
"conico_flagellate","shape","0","nematodes_12_hong_20130910170741","71f77484-2dea-11e3-a402-0026b9326338"
"cryptospiral","shape","0","nematodes_12_hong_20130910170741","71f7754c-2dea-11e3-a402-0026b9326338"
"cylindrical","shape","0","nematodes_12_hong_20130910170741","71f77614-2dea-11e3-a402-0026b9326338"
"conoid","shape","0","nematodes_12_hong_20130910170741","71f776dc-2dea-11e3-a402-0026b9326338"
"ribs","structure","0","nematodes_12_hong_20130910170741","71f777ae-2dea-11e3-a402-0026b9326338"
"limnetic","location","0","nematodes_12_hong_20130910170741","71f7786c-2dea-11e3-a402-0026b9326338"
"cuticularized","pattern","0","nematodes_12_hong_20130910170741","71f7793e-2dea-11e3-a402-0026b9326338"
"intrachordal","position","0","nematodes_12_hong_20130910170741","71f779fc-2dea-11e3-a402-0026b9326338"
"interlabial","position","0","nematodes_12_hong_20130910170741","71f77ac4-2dea-11e3-a402-0026b9326338"
"external","position","0","nematodes_12_hong_20130910170741","71f77b96-2dea-11e3-a402-0026b9326338"
"medioventral","position","0","nematodes_12_hong_20130910170741","71f77c5e-2dea-11e3-a402-0026b9326338"
"bigger","prominence","0","nematodes_12_hong_20130910170741","71f77d1c-2dea-11e3-a402-0026b9326338"
"broadening","prominence","0","nematodes_12_hong_20130910170741","71f77dee-2dea-11e3-a402-0026b9326338"
"backward","shape","0","nematodes_12_hong_20130910170741","71f77eac-2dea-11e3-a402-0026b9326338"
"eversible","shape","0","nematodes_12_hong_20130910170741","71f77f74-2dea-11e3-a402-0026b9326338"
"large","shape","0","nematodes_12_hong_20130910170741","71f7803c-2dea-11e3-a402-0026b9326338"
"introverted","shape","0","nematodes_12_hong_20130910170741","71f78104-2dea-11e3-a402-0026b9326338"
"immovable","shape","0","nematodes_12_hong_20130910170741","71f781cc-2dea-11e3-a402-0026b9326338"
"finer","shape","0","nematodes_12_hong_20130910170741","71f78294-2dea-11e3-a402-0026b9326338"
"cephalate","shape","0","nematodes_12_hong_20130910170741","71f7835c-2dea-11e3-a402-0026b9326338"
"bilobed","shape","0","nematodes_12_hong_20130910170741","71f7841a-2dea-11e3-a402-0026b9326338"
"double","shape","0","nematodes_12_hong_20130910170741","71f784e2-2dea-11e3-a402-0026b9326338"
"medium_sized","shape","0","nematodes_12_hong_20130910170741","71f785b4-2dea-11e3-a402-0026b9326338"
"oligohaline","location","0","nematodes_12_hong_20130910170741","71f78672-2dea-11e3-a402-0026b9326338"
"opisthodelphic","orientation","0","nematodes_12_hong_20130910170741","71f7873a-2dea-11e3-a402-0026b9326338"
"opposed","orientation","0","nematodes_12_hong_20130910170741","71f7880c-2dea-11e3-a402-0026b9326338"
"outstretched","orientation","0","nematodes_12_hong_20130910170741","71f788d4-2dea-11e3-a402-0026b9326338"
"prodelphic","orientation","0","nematodes_12_hong_20130910170741","71f7899c-2dea-11e3-a402-0026b9326338"
"ciliated","pattern","0","nematodes_12_hong_20130910170741","71f78a64-2dea-11e3-a402-0026b9326338"
"faint","pattern","0","nematodes_12_hong_20130910170741","71f78b2c-2dea-11e3-a402-0026b9326338"
"non_annulated","pattern","0","nematodes_12_hong_20130910170741","71f78bf4-2dea-11e3-a402-0026b9326338"
"ornamented","pattern","0","nematodes_12_hong_20130910170741","71f78cbc-2dea-11e3-a402-0026b9326338"
"punctated","pattern","0","nematodes_12_hong_20130910170741","71f78d84-2dea-11e3-a402-0026b9326338"
"sclerotized","pattern","0","nematodes_12_hong_20130910170741","71f78e4c-2dea-11e3-a402-0026b9326338"
"end","position","0","nematodes_12_hong_20130910170741","71f78f14-2dea-11e3-a402-0026b9326338"
"far","position","0","nematodes_12_hong_20130910170741","71f78fdc-2dea-11e3-a402-0026b9326338"
"middle","position","0","nematodes_12_hong_20130910170741","71f790a4-2dea-11e3-a402-0026b9326338"
"mural","position","0","nematodes_12_hong_20130910170741","71f79162-2dea-11e3-a402-0026b9326338"
"post_vulvar","position","0","nematodes_12_hong_20130910170741","71f79234-2dea-11e3-a402-0026b9326338"
"deeper","prominence","0","nematodes_12_hong_20130910170741","71f792fc-2dea-11e3-a402-0026b9326338"
"non_existent","prominence","0","nematodes_12_hong_20130910170741","71f793ba-2dea-11e3-a402-0026b9326338"
"projecting","prominence","0","nematodes_12_hong_20130910170741","71f7948c-2dea-11e3-a402-0026b9326338"
"parthenogenetic","reproduction","0","nematodes_12_hong_20130910170741","71f79554-2dea-11e3-a402-0026b9326338"
"reproductive","reproduction","0","nematodes_12_hong_20130910170741","71f7961c-2dea-11e3-a402-0026b9326338"
"cyathiform","shape","0","nematodes_12_hong_20130910170741","71f796e4-2dea-11e3-a402-0026b9326338"
"massive","shape","0","nematodes_12_hong_20130910170741","71f797ac-2dea-11e3-a402-0026b9326338"
"merged","shape","0","nematodes_12_hong_20130910170741","71f7986a-2dea-11e3-a402-0026b9326338"
"movable","shape","0","nematodes_12_hong_20130910170741","71f79932-2dea-11e3-a402-0026b9326338"
"muscular","shape","0","nematodes_12_hong_20130910170741","71f799fa-2dea-11e3-a402-0026b9326338"
"plump","shape","0","nematodes_12_hong_20130910170741","71f79ac2-2dea-11e3-a402-0026b9326338"
"roomy","shape","0","nematodes_12_hong_20130910170741","71f79b8a-2dea-11e3-a402-0026b9326338"
"several","shape","0","nematodes_12_hong_20130910170741","71f79c52-2dea-11e3-a402-0026b9326338"
"slanting","shape","0","nematodes_12_hong_20130910170741","71f79d10-2dea-11e3-a402-0026b9326338"
"spacious","shape","0","nematodes_12_hong_20130910170741","71f79dd8-2dea-11e3-a402-0026b9326338"
"split","shape","0","nematodes_12_hong_20130910170741","71f79ea0-2dea-11e3-a402-0026b9326338"
"toothless","shape","0","nematodes_12_hong_20130910170741","71f79f68-2dea-11e3-a402-0026b9326338"
"unispiral","shape","0","nematodes_12_hong_20130910170741","71f7a030-2dea-11e3-a402-0026b9326338"
"wedge","shape","0","nematodes_12_hong_20130910170741","71f7a0f8-2dea-11e3-a402-0026b9326338"
"sensilla","structure","0","nematodes_12_hong_20130910170741","71f7a1c0-2dea-11e3-a402-0026b9326338"
