#Version: 
#Glossary type: Plant
#Source: proibio_m33_20140119065035
#Finalized by: Hong Cui
#Date: 
#Reviewers: Hong Cui,Jozsef Geml,OTO System
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"hyphal","structure","0","proibio_m33_20140119065035","69fd58a4-9a76-11e3-b592-0026b9326338"
"junction","structure","0","proibio_m33_20140119065035","1701a7ce-47c7-11e3-a402-0026b9326338"
"lamellar","structure","0","proibio_m33_20140119065035","69fd8b76-9a76-11e3-b592-0026b9326338"
"lamellulae","structure","0","proibio_m33_20140119065035","69fdbf2e-9a76-11e3-b592-0026b9326338"
"larvae","structure","0","proibio_m33_20140119065035","69fdeb3e-9a76-11e3-b592-0026b9326338"
"layer","structure","0","proibio_m33_20140119065035","fce0344e-5c5e-11e3-9a7c-0026b9326338"
"layers","structure","0","proibio_m33_20140119065035","69fe3fee-9a76-11e3-b592-0026b9326338"
"lectotype","structure","0","proibio_m33_20140119065035","69fe734c-9a76-11e3-b592-0026b9326338"
"limbs","structure","0","proibio_m33_20140119065035","69fe9d2c-9a76-11e3-b592-0026b9326338"
"line","structure","0","proibio_m33_20140119065035","91b2e186-668a-11e3-af11-0026b9326338"
"macrobasidia","structure","0","proibio_m33_20140119065035","69fee9b2-9a76-11e3-b592-0026b9326338"
"macrobasidium","structure","0","proibio_m33_20140119065035","69ff227e-9a76-11e3-b592-0026b9326338"
"mass","structure","0","proibio_m33_20140119065035","1702b380-47c7-11e3-a402-0026b9326338"
"mediostratum","structure","0","proibio_m33_20140119065035","69ff5fe6-9a76-11e3-b592-0026b9326338"
"membranes","structure","0","proibio_m33_20140119065035","170380a8-47c7-11e3-a402-0026b9326338"
"mushroom","structure","0","proibio_m33_20140119065035","69ff95d8-9a76-11e3-b592-0026b9326338"
"mycelial","structure","0","proibio_m33_20140119065035","69ffc7b0-9a76-11e3-b592-0026b9326338"
"mycelium","structure","0","proibio_m33_20140119065035","69fff6cc-9a76-11e3-b592-0026b9326338"
"narrowings","structure","0","proibio_m33_20140119065035","6a002b74-9a76-11e3-b592-0026b9326338"
"oil","structure","0","proibio_m33_20140119065035","f071e9eb-16fc-4bed-96b6-767e0d6cb6c2"
"outgrowths","structure","0","proibio_m33_20140119065035","6a0083a8-9a76-11e3-b592-0026b9326338"
"paratype","structure","0","proibio_m33_20140119065035","6a00b544-9a76-11e3-b592-0026b9326338"
"part","structure","0","proibio_m33_20140119065035","6a00defc-9a76-11e3-b592-0026b9326338"
"particles","structure","0","proibio_m33_20140119065035","6a011322-9a76-11e3-b592-0026b9326338"
"parts","structure","0","proibio_m33_20140119065035","6a013ef6-9a76-11e3-b592-0026b9326338"
"patch","structure","0","proibio_m33_20140119065035","6a0168ea-9a76-11e3-b592-0026b9326338"
"patches","structure","0","proibio_m33_20140119065035","1704f46a-47c7-11e3-a402-0026b9326338"
"pedicels","structure","0","proibio_m33_20140119065035","e9c97e5c-66ad-11e3-af11-0026b9326338"
"periphery","structure","0","proibio_m33_20140119065035","6a01cc90-9a76-11e3-b592-0026b9326338"
"pigments","structure","0","proibio_m33_20140119065035","6a01fe68-9a76-11e3-b592-0026b9326338"
"pileal","structure","0","proibio_m33_20140119065035","6a022a82-9a76-11e3-b592-0026b9326338"
"pilei","structure","0","proibio_m33_20140119065035","6a0254b2-9a76-11e3-b592-0026b9326338"
"pleurocystidia","structure","0","proibio_m33_20140119065035","6a028fae-9a76-11e3-b592-0026b9326338"
"pleurocystidium","structure","0","proibio_m33_20140119065035","6a02cbb8-9a76-11e3-b592-0026b9326338"
"point","structure","0","proibio_m33_20140119065035","17067eb6-47c7-11e3-a402-0026b9326338"
"pole","structure","0","proibio_m33_20140119065035","6a02f926-9a76-11e3-b592-0026b9326338"
"portion","structure","0","proibio_m33_20140119065035","6a03268a-9a76-11e3-b592-0026b9326338"
"powder","structure","0","proibio_m33_20140119065035","6a03529a-9a76-11e3-b592-0026b9326338"
"primordium","structure","0","proibio_m33_20140119065035","6a0385e4-9a76-11e3-b592-0026b9326338"
"protuberance","structure","0","proibio_m33_20140119065035","6a03bce4-9a76-11e3-b592-0026b9326338"
"pseudorhiza","structure","0","proibio_m33_20140119065035","6a03f39e-9a76-11e3-b592-0026b9326338"
"radius","structure","0","proibio_m33_20140119065035","6a041f68-9a76-11e3-b592-0026b9326338"
"remnants","structure","0","proibio_m33_20140119065035","6a044e5c-9a76-11e3-b592-0026b9326338"
"rest","structure","0","proibio_m33_20140119065035","6a047670-9a76-11e3-b592-0026b9326338"
"rhizoids","structure","0","proibio_m33_20140119065035","6a04a564-9a76-11e3-b592-0026b9326338"
"rhizomorphs","structure","0","proibio_m33_20140119065035","6a04da3e-9a76-11e3-b592-0026b9326338"
"rim","structure","0","proibio_m33_20140119065035","6a05007c-9a76-11e3-b592-0026b9326338"
"ring","structure","0","proibio_m33_20140119065035","85198178-47c7-11e3-a402-0026b9326338"
"rufescence","structure","0","proibio_m33_20140119065035","6a054406-9a76-11e3-b592-0026b9326338"
"rupture","structure","0","proibio_m33_20140119065035","6a05725a-9a76-11e3-b592-0026b9326338"
"scales","structure","0","proibio_m33_20140119065035","17076dd0-47c7-11e3-a402-0026b9326338"
