#Version: 
#Glossary type: Plant
#Source: cycad_20131122133438
#Finalized by: Jing Liu
#Date: 
#Reviewers: Hong Cui,Lorena  Endara
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"lobes","structure","0","cycad_20131122133438","170266dc-47c7-11e3-a402-0026b9326338"
"margins","structure","0","cycad_20131122133438","1482a7f2-47c5-11e3-a402-0026b9326338"
"megasporophylls","structure","0","cycad_20131122133438","1482ef82-47c5-11e3-a402-0026b9326338"
"megasporophylls:","structure","0","cycad_20131122133438","fce0b9be-5c5e-11e3-9a7c-0026b9326338"
"microsporophylls","structure","0","cycad_20131122133438","14833956-47c5-11e3-a402-0026b9326338"
"microsporophylls:","structure","0","cycad_20131122133438","fce0fa5a-5c5e-11e3-9a7c-0026b9326338"
"offsets","structure","0","cycad_20131122133438","fce125fc-5c5e-11e3-9a7c-0026b9326338"
"opening","structure","0","cycad_20131122133438","8518b22a-47c7-11e3-a402-0026b9326338"
"ovules","structure","0","cycad_20131122133438","1483ad46-47c5-11e3-a402-0026b9326338"
"petioles","structure","0","cycad_20131122133438","1483e5d6-47c5-11e3-a402-0026b9326338"
"plant","structure","0","cycad_20131122133438","148417e0-47c5-11e3-a402-0026b9326338"
"pollensacs","structure","0","cycad_20131122133438","8518fd2a-47c7-11e3-a402-0026b9326338"
"prickles","structure","0","cycad_20131122133438","14848fae-47c5-11e3-a402-0026b9326338"
"protuberances","structure","0","cycad_20131122133438","85194b7c-47c7-11e3-a402-0026b9326338"
"ptyxis","structure","0","cycad_20131122133438","1484f5f2-47c5-11e3-a402-0026b9326338"
"sacs","structure","0","cycad_20131122133438","8519b40e-47c7-11e3-a402-0026b9326338"
"sarcotesta","structure","0","cycad_20131122133438","14853378-47c5-11e3-a402-0026b9326338"
"sclerotesta","structure","0","cycad_20131122133438","8519fcb6-47c7-11e3-a402-0026b9326338"
"seeds","structure","0","cycad_20131122133438","14859d54-47c5-11e3-a402-0026b9326338"
"serrations","structure","0","cycad_20131122133438","851a4ab8-47c7-11e3-a402-0026b9326338"
"spines","structure","0","cycad_20131122133438","1486337c-47c5-11e3-a402-0026b9326338"
"sporophylls","structure","0","cycad_20131122133438","1486730a-47c5-11e3-a402-0026b9326338"
"stems","structure","0","cycad_20131122133438","71f57ec8-4667-11e3-a402-0026b9326338"
"stipules","structure","0","cycad_20131122133438","851aa9d6-47c7-11e3-a402-0026b9326338"
"tip","structure","0","cycad_20131122133438","851adb72-47c7-11e3-a402-0026b9326338"
"tips","structure","0","cycad_20131122133438","14875e64-47c5-11e3-a402-0026b9326338"
"trichomes","structure","0","cycad_20131122133438","851b8d56-47c7-11e3-a402-0026b9326338"
"veins","structure","0","cycad_20131122133438","1487d088-47c5-11e3-a402-0026b9326338"
"conebearing","architecture","0","cycad_20131122133438","fce23dac-5c5e-11e3-9a7c-0026b9326338"
"serrations","architecture","0","cycad_20131122133438","852750aa-47c7-11e3-a402-0026b9326338"
"greyish","coloration","0","cycad_20131122133438","851c9b60-47c7-11e3-a402-0026b9326338"
"orange","coloration","0","cycad_20131122133438","7e0799f8-232d-4007-8e48-d9d65a02c2fe"
"subcoriaceous","external_texture","0","cycad_20131122133438","851e2200-47c7-11e3-a402-0026b9326338"
"corieacous","external_texture","0","cycad_20131122133438","851e9ef6-47c7-11e3-a402-0026b9326338"
"soft","external_texture","0","cycad_20131122133438","333b1012-cc4c-468c-81ec-e63af2c45238"
"pubescent","external_texture","0","cycad_20131122133438","78bf3220-6bf7-46a3-ac72-a20433d71f2d"
"glabrous","external_texture","0","cycad_20131122133438","6a4eae0d-3fe4-4452-b4dd-b90918f5d3aa"
"fernlike","habit","0","cycad_20131122133438","fce3011a-5c5e-11e3-9a7c-0026b9326338"
"palm","habit","0","cycad_20131122133438","fce327bc-5c5e-11e3-9a7c-0026b9326338"
"palmlike","habit","0","cycad_20131122133438","851f2c2c-47c7-11e3-a402-0026b9326338"
"pungent","odor","0","cycad_20131122133438","4bcf49bb-3c5b-473f-8502-e71577e74177"
"subacuminate","shape","0","cycad_20131122133438","851fc330-47c7-11e3-a402-0026b9326338"
"narrowest","width","0","cycad_20131122133438","85246dea-47c7-11e3-a402-0026b9326338"
"ovule_bearing","architecture","0","cycad_20131122133438","851c1870-47c7-11e3-a402-0026b9326338"
"orthostichous","arrangement","0","cycad_20131122133438","8522320a-47c7-11e3-a402-0026b9326338"
"devoid","condition","0","cycad_20131122133438","fce3cf96-5c5e-11e3-9a7c-0026b9326338"
"cross_section","position","0","cycad_20131122133438","fce40614-5c5e-11e3-9a7c-0026b9326338"
"orthostichous","pattern","0","cycad_20131122133438","8525313a-47c7-11e3-a402-0026b9326338"
"platyspermic","shape","0","cycad_20131122133438","fce453e4-5c5e-11e3-9a7c-0026b9326338"
"radiospermic","shape","0","cycad_20131122133438","fce488f0-5c5e-11e3-9a7c-0026b9326338"
"broad_based","shape","0","cycad_20131122133438","8523b5b2-47c7-11e3-a402-0026b9326338"
"broad_based","width","0","cycad_20131122133438","fce4d274-5c5e-11e3-9a7c-0026b9326338"
"singular","architecture","0","cycad_20131122133438","852822a0-47c7-11e3-a402-0026b9326338"
"undulate","architecture","0","cycad_20131122133438","85257050-47c7-11e3-a402-0026b9326338"
"plant","organ","0","cycad_20131122133438","fce5238c-5c5e-11e3-9a7c-0026b9326338"
"edged","condition","0","cycad_20131122133438","fce54b78-5c5e-11e3-9a7c-0026b9326338"
"one_half","position","0","cycad_20131122133438","8528cc78-47c7-11e3-a402-0026b9326338"
