#Version: 0.1,,,,
#Glossary type: Hymenoptera,,,,
#Source: ant_gloss_20130517080844,,,,
#Finalized by: Hong Cui,,,,
#Date: 9/20/2013,,,,
#Reviewers: Hong Cui,Sonali Ranade,,,
#Source producer: OTO System,,,,
,,,,
term,category,hasSyn,sourceDataset,termID
corner,structure,1,ant_gloss_20130517080844,149b33b0-21de-11e3-a402-0026b9326338
coxa,structure,1,ant_gloss_20130517080844,149b346e-21de-11e3-a402-0026b9326338
cream_colored,coloration,1,ant_gloss_20130517080844,149b3536-21de-11e3-a402-0026b9326338
crenulate,surface_sculpture,1,ant_gloss_20130517080844,149b35fe-21de-11e3-a402-0026b9326338
crescent_shaped,shape,1,ant_gloss_20130517080844,149b36c6-21de-11e3-a402-0026b9326338
crest,structure,1,ant_gloss_20130517080844,149b3784-21de-11e3-a402-0026b9326338
cubic,shape,1,ant_gloss_20130517080844,149b3842-21de-11e3-a402-0026b9326338
curve,shape,1,ant_gloss_20130517080844,149b390a-21de-11e3-a402-0026b9326338
cuticle,structure,1,ant_gloss_20130517080844,149b39d2-21de-11e3-a402-0026b9326338
cylindric,shape,1,ant_gloss_20130517080844,149b3a90-21de-11e3-a402-0026b9326338
dark,coloration,1,ant_gloss_20130517080844,149b3b58-21de-11e3-a402-0026b9326338
deep,depth,1,ant_gloss_20130517080844,149b3c20-21de-11e3-a402-0026b9326338
demarcated,presence,1,ant_gloss_20130517080844,149b3cde-21de-11e3-a402-0026b9326338
dense,density,1,ant_gloss_20130517080844,149b3e6e-21de-11e3-a402-0026b9326338
density,character,1,ant_gloss_20130517080844,149b3f2c-21de-11e3-a402-0026b9326338
dentary,structure,1,ant_gloss_20130517080844,149b3ff4-21de-11e3-a402-0026b9326338
denticle,structure,1,ant_gloss_20130517080844,149b40bc-21de-11e3-a402-0026b9326338
diamond_shaped,shape,1,ant_gloss_20130517080844,149b430a-21de-11e3-a402-0026b9326338
dilated,size,1,ant_gloss_20130517080844,149b4616-21de-11e3-a402-0026b9326338
dirt,coloration,1,ant_gloss_20130517080844,149b46de-21de-11e3-a402-0026b9326338
discal,shape,1,ant_gloss_20130517080844,149b47a6-21de-11e3-a402-0026b9326338
discontinued,arrangement,1,ant_gloss_20130517080844,149b4864-21de-11e3-a402-0026b9326338
disorganised,arrangement,1,ant_gloss_20130517080844,149b492c-21de-11e3-a402-0026b9326338
distal,position,1,ant_gloss_20130517080844,149b49f4-21de-11e3-a402-0026b9326338
distinct,prominence,1,ant_gloss_20130517080844,149b4ab2-21de-11e3-a402-0026b9326338
dome_like,shape,1,ant_gloss_20130517080844,149b4c38-21de-11e3-a402-0026b9326338
dominated,prominence,0,ant_gloss_20130517080844,149b4d0a-21de-11e3-a402-0026b9326338
dorsal,position,0,ant_gloss_20130517080844,149b4dc8-21de-11e3-a402-0026b9326338
dorsal_caudal,position,1,ant_gloss_20130517080844,149b4e90-21de-11e3-a402-0026b9326338
dorso_lateral,position,1,ant_gloss_20130517080844,149b4f4e-21de-11e3-a402-0026b9326338
dot,structure,1,ant_gloss_20130517080844,149b5016-21de-11e3-a402-0026b9326338
ellipsoid,shape,1,ant_gloss_20130517080844,149b50d4-21de-11e3-a402-0026b9326338
elongate,shape,1,ant_gloss_20130517080844,149b51a6-21de-11e3-a402-0026b9326338
excavate,architecture,1,ant_gloss_20130517080844,149b54b2-21de-11e3-a402-0026b9326338
excised,architecture,1,ant_gloss_20130517080844,149b557a-21de-11e3-a402-0026b9326338
expanded,size,1,ant_gloss_20130517080844,149b5642-21de-11e3-a402-0026b9326338
exterior,position,1,ant_gloss_20130517080844,149b57c8-21de-11e3-a402-0026b9326338
eye,structure,1,ant_gloss_20130517080844,149b5886-21de-11e3-a402-0026b9326338
face,structure,1,ant_gloss_20130517080844,149b594e-21de-11e3-a402-0026b9326338
fan_like,shape,1,ant_gloss_20130517080844,149b5b9c-21de-11e3-a402-0026b9326338
femur,structure,1,ant_gloss_20130517080844,149b5c5a-21de-11e3-a402-0026b9326338
ferruginous,coloration,1,ant_gloss_20130517080844,149b5d22-21de-11e3-a402-0026b9326338
fine,size,1,ant_gloss_20130517080844,149b5ea8-21de-11e3-a402-0026b9326338
finlet,structure,1,ant_gloss_20130517080844,149b5f66-21de-11e3-a402-0026b9326338
flagellar,structure,1,ant_gloss_20130517080844,149b602e-21de-11e3-a402-0026b9326338
flat,shape,1,ant_gloss_20130517080844,149b61b4-21de-11e3-a402-0026b9326338
forecoxa,structure,1,ant_gloss_20130517080844,149b627c-21de-11e3-a402-0026b9326338
four,count,1,ant_gloss_20130517080844,149b6402-21de-11e3-a402-0026b9326338
fovea,structure,1,ant_gloss_20130517080844,149b64c0-21de-11e3-a402-0026b9326338
fringed,shape,1,ant_gloss_20130517080844,149b6588-21de-11e3-a402-0026b9326338
front,position,1,ant_gloss_20130517080844,149b6650-21de-11e3-a402-0026b9326338
funiculi,structure,1,ant_gloss_20130517080844,149b670e-21de-11e3-a402-0026b9326338
furrow,structure,1,ant_gloss_20130517080844,149b689e-21de-11e3-a402-0026b9326338
fusco_hyaline,coloration,1,ant_gloss_20130517080844,149b695c-21de-11e3-a402-0026b9326338
fuscous,coloration,1,ant_gloss_20130517080844,149b6a24-21de-11e3-a402-0026b9326338
fusion,character,0,ant_gloss_20130517080844,149b6aec-21de-11e3-a402-0026b9326338
geniculate,shape,1,ant_gloss_20130517080844,149b6baa-21de-11e3-a402-0026b9326338
gibbous,shape,1,ant_gloss_20130517080844,149b6c72-21de-11e3-a402-0026b9326338
gill,structure,1,ant_gloss_20130517080844,149b6d3a-21de-11e3-a402-0026b9326338
glassy,surface_sculpture,1,ant_gloss_20130517080844,149b6df8-21de-11e3-a402-0026b9326338
glistening,reflectance,1,ant_gloss_20130517080844,149b6ec0-21de-11e3-a402-0026b9326338
globate,shape,1,ant_gloss_20130517080844,149b6f88-21de-11e3-a402-0026b9326338
gloss,surface_sculpture,1,ant_gloss_20130517080844,149b7046-21de-11e3-a402-0026b9326338
golden,coloration,1,ant_gloss_20130517080844,149b710e-21de-11e3-a402-0026b9326338
granular,surface_sculpture,1,ant_gloss_20130517080844,149b71d6-21de-11e3-a402-0026b9326338
granulate_punctate,surface_sculpture,1,ant_gloss_20130517080844,149b729e-21de-11e3-a402-0026b9326338
greater,size,1,ant_gloss_20130517080844,149b735c-21de-11e3-a402-0026b9326338
green,coloration,1,ant_gloss_20130517080844,149b7424-21de-11e3-a402-0026b9326338
grey,coloration,1,ant_gloss_20130517080844,149b74ec-21de-11e3-a402-0026b9326338
groove,structure,1,ant_gloss_20130517080844,149b75aa-21de-11e3-a402-0026b9326338
hair,structure,1,ant_gloss_20130517080844,149b7672-21de-11e3-a402-0026b9326338
heart_shaped,shape,1,ant_gloss_20130517080844,149b773a-21de-11e3-a402-0026b9326338
heavy,weight,1,ant_gloss_20130517080844,149b77f8-21de-11e3-a402-0026b9326338
hemispheric,shape,1,ant_gloss_20130517080844,149b78c0-21de-11e3-a402-0026b9326338
high,height,1,ant_gloss_20130517080844,149b7988-21de-11e3-a402-0026b9326338
hind,position,1,ant_gloss_20130517080844,149b7a46-21de-11e3-a402-0026b9326338
hollow,architecture,1,ant_gloss_20130517080844,149b7b18-21de-11e3-a402-0026b9326338
hook_like,shape,1,ant_gloss_20130517080844,149b7bd6-21de-11e3-a402-0026b9326338
horn_shaped,shape,1,ant_gloss_20130517080844,149b7c9e-21de-11e3-a402-0026b9326338
hue,coloration,1,ant_gloss_20130517080844,149b7d66-21de-11e3-a402-0026b9326338
ill_defined,presence,1,ant_gloss_20130517080844,149b7e24-21de-11e3-a402-0026b9326338
incrassate,thickness,1,ant_gloss_20130517080844,149b807c-21de-11e3-a402-0026b9326338
indentation,structure,0,ant_gloss_20130517080844,149b813a-21de-11e3-a402-0026b9326338
infuscate,coloration,1,ant_gloss_20130517080844,149b81f8-21de-11e3-a402-0026b9326338
inner,position,1,ant_gloss_20130517080844,149b82ca-21de-11e3-a402-0026b9326338
insertion,structure,1,ant_gloss_20130517080844,149b8388-21de-11e3-a402-0026b9326338
integrate,arrangement,0,ant_gloss_20130517080844,149b8446-21de-11e3-a402-0026b9326338
